"Region","Date","Type","AveragePrice","TotalVolume","X4046","X4225","X4770","TotalBags","SmallBags","LargeBags","XLargeBags","Year"
"SanFrancisco",2015-11-08,"conventional",1.4,599884.32,165981.13,319176.32,36598.97,78127.9,77364.54,693.33,70.03,2015
"SanFrancisco",2015-11-01,"conventional",0.97,869927.27,214932.11,563719.33,31481.92,59793.91,58929.19,845.56,19.16,2015
"SanFrancisco",2015-10-25,"conventional",1.55,561342.23,126498.63,334051.96,31358.89,69432.75,68582.18,812.22,38.35,2015
"SanFrancisco",2015-10-18,"conventional",1.52,586073.85,146584.21,332942.22,31021.35,75526.07,74724.61,756.67,44.79,2015
"SanFrancisco",2015-10-11,"conventional",1.58,564456.6,106180.64,351965.39,33512.19,72798.38,72030.82,735.56,32,2015
"SanFrancisco",2015-10-04,"conventional",1.04,762866.62,119177.06,563257.19,32511.26,47921.11,47092.45,796.67,31.99,2015
"SanFrancisco",2015-09-27,"conventional",1.38,651697.34,208309.03,349648.86,28301.64,65437.81,64581.92,785.56,70.33,2015
"SanFrancisco",2015-09-20,"conventional",1.56,578500.76,94105.15,380999.77,33739.89,69655.95,68664.57,946.67,44.71,2015
"SanFrancisco",2015-09-13,"conventional",1.53,603840.95,110779.86,367833.98,48322.55,76904.56,76151.26,734.16,19.14,2015
"SanFrancisco",2015-09-06,"conventional",1.54,646810.2,154276.07,384033.22,30732.28,77768.63,76963.49,805.14,0,2015
"SanFrancisco",2015-08-30,"conventional",1.53,649891.92,177166.44,364371.17,28647.61,79706.7,78843.03,863.67,0,2015
"SanFrancisco",2015-08-23,"conventional",1.59,610212.92,129106.61,380934.57,27089.79,73081.95,72131.45,950.5,0,2015
"SanFrancisco",2015-08-16,"conventional",1.59,618237.58,145519.47,364968.69,27530.5,80218.92,79372.32,846.6,0,2015
"SanFrancisco",2015-08-09,"conventional",1.56,603876.9,158022.04,345590.21,24997.46,75267.19,74158.48,1108.71,0,2015
"SanFrancisco",2015-08-02,"conventional",1.57,645158.33,164972.09,374726.64,28138.78,77320.82,76597.08,723.74,0,2015
"SanFrancisco",2015-07-26,"conventional",1.58,628331.04,150230.79,366576.34,32096.3,79427.61,78533.8,893.81,0,2015
"SanFrancisco",2015-07-19,"conventional",1.56,633327.17,146180.86,385520.87,19150.08,82475.36,81674.34,801.02,0,2015
"SanFrancisco",2015-07-12,"conventional",1.39,680351.84,149802.29,430540.93,10213.51,89795.11,88477.64,893.86,423.61,2015
"SanFrancisco",2015-07-05,"conventional",1.53,752191.79,168468.95,451890.53,30802.97,101029.34,100146.51,882.83,0,2015
"SanFrancisco",2015-06-28,"conventional",1.54,646324.68,154423.58,377054.83,29603.67,85242.6,84459.27,783.33,0,2015
"SanFrancisco",2015-06-21,"conventional",1.52,673720.54,161726.05,396191.28,29789.01,86014.2,84970.33,1043.87,0,2015
"SanFrancisco",2015-06-14,"conventional",1.51,696873.03,181175.51,403173.66,32092.36,80431.5,79360.05,1071.45,0,2015
"SanFrancisco",2015-06-07,"conventional",1.31,758817.08,167496.15,477146.12,36846.32,77328.49,76252.85,1075.64,0,2015
"SanFrancisco",2015-05-31,"conventional",1.29,764114.39,192708.56,469208.86,26109.55,76087.42,75077.58,1009.84,0,2015
"SanFrancisco",2015-05-24,"conventional",1.37,700411.03,131638.62,467572.13,23810.65,77389.63,76306.09,1083.54,0,2015
"SanFrancisco",2015-05-17,"conventional",1.32,701099.41,167532.68,434957.48,26013.96,72595.29,71643.24,952.05,0,2015
"SanFrancisco",2015-05-10,"conventional",1.3,742672.03,172662.98,462218.87,33343.35,74446.83,73411.19,1035.64,0,2015
"SanFrancisco",2015-05-03,"conventional",1,1310364.67,237060.7,975141.69,32834.29,65327.99,64042.6,971.5,313.89,2015
"SanFrancisco",2015-04-26,"conventional",1.39,680839.21,107461.85,458055.89,35558.24,79763.23,78503.98,1052.31,206.94,2015
"SanFrancisco",2015-04-19,"conventional",1.23,818816.7,134592.31,584922.85,25208.79,74092.75,72532.18,1560.57,0,2015
"SanFrancisco",2015-04-12,"conventional",1.33,729890.28,159838.22,469655.44,25315.71,75080.91,73789.73,1291.18,0,2015
"SanFrancisco",2015-04-05,"conventional",1.33,742539.71,143671.36,473142.55,35650.7,90075.1,88603.82,1025.45,445.83,2015
"SanFrancisco",2015-03-29,"conventional",1.3,742583.03,145294.94,460144.9,26459.6,110683.59,109753.43,930.16,0,2015
"SanFrancisco",2015-03-22,"conventional",1.19,841723.81,136354.98,568189.47,30959.94,106219.42,105385.09,818.89,15.44,2015
"SanFrancisco",2015-03-15,"conventional",1.26,779754.03,204467.41,455307.39,25349.5,94629.73,93761.35,862.22,6.16,2015
"SanFrancisco",2015-03-08,"conventional",1.16,830775.42,260192.19,442834.07,31289.15,96460.01,95539.75,803.34,116.92,2015
"SanFrancisco",2015-03-01,"conventional",0.95,1039265.17,251296.88,697969.61,22240.62,67758.06,66973.03,726.66,58.37,2015
"SanFrancisco",2015-02-22,"conventional",1.23,776336.17,165066.61,502502.44,27811.91,80955.21,80088.91,823.33,42.97,2015
"SanFrancisco",2015-02-15,"conventional",1.23,696515.27,176265.06,414826.51,27243.31,78180.39,77306.88,824.45,49.06,2015
"SanFrancisco",2015-02-08,"conventional",0.92,928836.58,252068.6,581737.42,20265.96,74764.6,74003.77,733.33,27.5,2015
"SanFrancisco",2015-02-01,"conventional",0.91,1352027.64,369580.89,896514.3,20587.92,65344.53,64393.44,832.23,118.86,2015
"SanFrancisco",2015-01-25,"conventional",1.21,713523.24,127276.45,481792.41,21293.67,83160.71,82293.47,796.67,70.57,2015
"SanFrancisco",2015-01-18,"conventional",1.22,753746.51,107566.95,554501.21,12868.74,78809.61,78241.87,515.56,52.18,2015
"SanFrancisco",2015-01-11,"conventional",1.03,916450.76,155455.32,670522.75,4107.26,86365.43,85706.54,658.89,0,2015
"SanFrancisco",2015-01-04,"conventional",0.99,907795.89,179507.69,637000.1,8803.79,82484.31,82033.71,444.44,6.16,2015
"California",2016-12-25,"conventional",0.94,5414937.46,1579234.89,2192460.84,99997.75,1543243.98,1405419.8,99069.58,38754.6,2016
"California",2016-12-18,"conventional",0.95,4922621.54,1575318.71,1774200.38,90983.73,1482118.72,1313839.11,135367.97,32911.64,2016
"California",2016-12-11,"conventional",0.9,5526646.12,1638639.18,2137290.51,96836.26,1653880.17,1451475.99,177399.8,25004.38,2016
"California",2016-12-04,"conventional",0.98,5062952.53,1916640.11,1449671.84,86152.75,1610487.83,1553052.29,27829.79,29605.75,2016
"California",2016-11-27,"conventional",1.21,4185900.67,1508446.52,1313000.92,81897.44,1282555.79,1202939.23,49696.87,29919.69,2016
"California",2016-11-20,"conventional",1.32,4253815.59,1513797.4,1394929.07,93901.07,1251188.05,1161049.94,61429.08,28709.03,2016
"California",2016-11-13,"conventional",1.48,3848128.2,1326907.02,1367684.96,112541.9,1040994.32,952497.35,60542.13,27954.84,2016
"California",2016-11-06,"conventional",1.68,3395058.42,1111431.87,1333386.69,120964.4,829275.46,763934.88,35997.83,29342.75,2016
"California",2016-10-30,"conventional",1.68,3139833.5,1126017.42,1186843.99,92064.47,734907.62,686375.28,25241.6,23290.74,2016
"California",2016-10-23,"conventional",1.39,3899040.66,1397559.4,1129206.16,82276.22,1289998.88,1201528.54,55799.76,32670.58,2016
"California",2016-10-16,"conventional",1.4,4878037.64,1635631.14,1600568.32,108458.09,1533380.09,1423671.38,73117.52,36591.19,2016
"California",2016-10-09,"conventional",1.34,5375978.5,2021375.04,1750074.56,123430.31,1481098.59,1379624.2,74894.96,26579.43,2016
"California",2016-10-02,"conventional",1.19,5652496.31,2359102.44,1664176.22,121961.08,1507256.57,1420423.91,58294.32,28538.34,2016
"California",2016-09-25,"conventional",1.15,6075588.68,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,2016
"California",2016-09-18,"conventional",1.22,5471565.28,1888694.03,1934688.42,112714.97,1535467.86,1434869.76,59481.09,41117.01,2016
"California",2016-09-11,"conventional",1.12,6059764.51,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,2016
"California",2016-09-04,"conventional",1.08,6681646.14,2501655.4,2179345.27,107653.45,1892992.02,1819641.81,47476.91,25873.3,2016
"California",2016-08-28,"conventional",0.99,6696300.05,2683109.8,1878139.55,133979.15,2001071.55,1924479.53,46601.83,29990.19,2016
"California",2016-08-21,"conventional",1.05,6308000.34,2646367.78,1712067.2,171379.36,1778186,1679257.49,61139.96,37788.55,2016
"California",2016-08-14,"conventional",1.07,6538335.89,2200099.61,2538994.07,218247.48,1580994.73,1476927.5,73032.78,31034.45,2016
"California",2016-08-07,"conventional",1.17,6144827.51,2152079.32,2039791.18,211671.11,1741285.9,1616257.39,89290.29,35738.22,2016
"California",2016-07-31,"conventional",1.22,5947160.29,1922055.35,2069409.78,244730.21,1710964.95,1581210.71,95425.63,34328.61,2016
"California",2016-07-24,"conventional",1.2,6104047.38,2019596.6,2147541.33,302735.37,1634174.08,1526433.58,82025.57,25714.93,2016
"California",2016-07-17,"conventional",1.14,6200613.68,2196723.33,2037093.61,278664.44,1688132.3,1563978.55,97434.91,26718.84,2016
"California",2016-07-10,"conventional",1.08,6721690.88,2399360.67,2117397.07,292540.95,1912392.19,1771309.82,107540.46,33541.91,2016
"California",2016-07-03,"conventional",1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,2016
"California",2016-06-26,"conventional",1.03,6407277.49,2333532.13,1967324.63,328206.37,1778214.36,1641400.92,107903.9,28909.54,2016
"California",2016-06-19,"conventional",1.06,6528056.18,2409003,2045112.18,319711.53,1754229.47,1622056.72,101882.82,30289.93,2016
"California",2016-06-12,"conventional",1.01,6506234.86,2597934.17,1869930.06,328653.8,1709716.83,1571460.04,110755.4,27501.39,2016
"California",2016-06-05,"conventional",0.94,7365675.31,2921963.17,2131717.34,373358.37,1938636.43,1739147.58,171241.77,28247.08,2016
"California",2016-05-29,"conventional",0.98,6700986.44,2522305.33,2097509.45,341992.36,1739179.3,1546212.08,160781.09,32186.13,2016
"California",2016-05-22,"conventional",0.9,6501981.08,2238875.14,2178820.82,329737.94,1754547.18,1594507.01,129666.02,30374.15,2016
"California",2016-05-15,"conventional",0.97,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,2016
"California",2016-05-08,"conventional",0.79,7808461.74,2716222.01,2615648.28,336387.9,2140203.55,1606311.87,508755.56,25136.12,2016
"California",2016-05-01,"conventional",0.75,7661483.37,2817406.2,2628579.48,291448.73,1924048.96,1421239.87,485685.06,17124.03,2016
"California",2016-04-24,"conventional",0.84,6933382.4,2507347.38,2355998.94,325242.94,1744793.14,1467255.26,257014.51,20523.37,2016
"California",2016-04-17,"conventional",0.93,6397813.48,2370403.05,1875909.98,382295.13,1769205.32,1659337.91,88790.8,21076.61,2016
"California",2016-04-10,"conventional",0.94,6509000.56,2248561.59,1958358.83,358015.82,1944064.32,1740557.05,183825.53,19681.74,2016
"California",2016-04-03,"conventional",0.93,6060843.76,1805555.95,2247248.19,334735.17,1673304.45,1454479.46,201547.46,17277.53,2016
"California",2016-03-27,"conventional",0.93,6603707.93,1935666.12,2149391.86,311356.91,2207293.04,1926353.76,259874.87,21064.41,2016
"California",2016-03-20,"conventional",0.91,6476206.54,1893617.8,2191468.26,299002.93,2092117.55,1883192.26,189928.31,18996.98,2016
"California",2016-03-13,"conventional",0.96,6017563.88,1750943.52,1855262.7,317337.27,2094020.39,1888085.99,186807.69,19126.71,2016
"California",2016-03-06,"conventional",0.92,6429870.23,1893787.2,1975668.02,325582.2,2234832.81,1981931.04,230048.66,22853.11,2016
"California",2016-02-28,"conventional",0.89,6588277.7,1873878.11,2020327.87,302210.56,2391861.16,2091747.51,282242.79,17870.86,2016
"California",2016-02-21,"conventional",0.89,6374019.03,1776499,2073957.12,267508.94,2256053.97,2073467.05,167309.24,15277.68,2016
"California",2016-02-14,"conventional",0.82,6807283.15,1998149.71,1974912.11,278558.48,2555662.85,2207054.69,333029.79,15578.37,2016
"California",2016-02-07,"conventional",0.7,10361698.17,2930343.28,3950852.38,424389.6,3056112.91,2693843.02,344774.59,17495.3,2016
"California",2016-01-31,"conventional",0.88,6506673.96,2126066.85,2069192.92,287234.03,2024180.16,1874982.24,134692.75,14505.17,2016
"California",2016-01-24,"conventional",0.88,6246380.73,1230068.19,2457751.77,272665.17,2285895.6,2122673.09,147881.99,15340.52,2016
"California",2016-01-17,"conventional",0.9,6000013.23,1653347.69,2336705.19,250106.17,1759854.18,1579233.6,162289.68,18330.9,2016
"California",2016-01-10,"conventional",0.87,6303406.82,1736168.01,2173554.18,261931.07,2131753.56,1793640.16,321613.97,16499.43,2016
"California",2016-01-03,"conventional",0.73,7730431.28,2315175.35,2856102.41,257268.16,2301885.36,1950428.5,340852.13,10604.73,2016
"LosAngeles",2016-12-25,"conventional",0.84,2641775.31,794840.17,669585.49,65359.34,1111990.31,1032762.48,49937.35,29290.48,2016
"LosAngeles",2016-12-18,"conventional",0.84,2377799.62,767981.95,513487.28,56245.11,1040085.28,961115.47,55112.27,23857.54,2016
"LosAngeles",2016-12-11,"conventional",0.75,2793917.73,917098.69,631013.13,59599.98,1186205.93,1086150.77,80411.66,19643.5,2016
"LosAngeles",2016-12-04,"conventional",0.78,2780629.1,1076282.76,476162.95,53729.91,1174453.48,1135570.69,17964.53,20918.26,2016
"LosAngeles",2016-11-27,"conventional",1.01,2257271.18,865743.41,416437.85,50949.95,924139.97,868269.44,34138.07,21732.46,2016
"LosAngeles",2016-11-20,"conventional",1.1,2272023.15,880344.33,456709.37,60511.55,874457.9,808238.28,43041.56,23178.06,2016
"LosAngeles",2016-11-13,"conventional",1.29,1913492.61,696410.88,436388.61,71033.43,709659.69,639521.18,44270.7,25867.81,2016
"LosAngeles",2016-11-06,"conventional",1.52,1595013.07,543331.54,423351.91,77064.64,551264.98,497726.49,26542.63,26995.86,2016
"LosAngeles",2016-10-30,"conventional",1.48,1499286.88,533137.32,383974.46,59596.59,522578.51,487013.41,16418.82,19146.28,2016
"LosAngeles",2016-10-23,"conventional",1.23,2133563.24,768315.72,427296.47,44807.45,893143.6,840269.44,32386.79,20487.37,2016
"LosAngeles",2016-10-16,"conventional",1.17,2548687.86,922290.28,501532.5,56116.4,1068748.68,996105.73,43825.17,28817.78,2016
"LosAngeles",2016-10-09,"conventional",1.16,2766529.12,1153907.22,559077.15,61747.02,991797.73,915276.04,51156.17,25365.52,2016
"LosAngeles",2016-10-02,"conventional",1.06,2865744.94,1337602.73,471344.12,62565.39,994232.7,931963.97,40145.34,22123.39,2016
"LosAngeles",2016-09-25,"conventional",1,3007073.27,1328968.75,468792.85,62737.86,1146573.81,1087085.53,34496.65,24991.63,2016
"LosAngeles",2016-09-18,"conventional",1.06,2589309.14,999948.52,457932.5,55346.12,1076082,1008961.12,36400.02,30720.86,2016
"LosAngeles",2016-09-11,"conventional",0.95,2939704.87,1217417.81,534763.39,49050.27,1138473.4,1065540.18,46332.57,26600.65,2016
"LosAngeles",2016-09-04,"conventional",0.88,3431676.04,1409249.49,626922.72,43844.13,1351659.7,1295162.06,32720.37,23777.27,2016
"LosAngeles",2016-08-28,"conventional",0.81,3563268.97,1471105.41,537892.88,57212.08,1497058.6,1436818.52,32450.42,27789.66,2016
"LosAngeles",2016-08-21,"conventional",0.93,3086167.04,1264167.99,480926.04,57962.68,1283110.33,1204789.47,43207.72,35113.14,2016
"LosAngeles",2016-08-14,"conventional",1.03,2879218.13,1050808.07,605409.39,73825.64,1149175.03,1066852.22,53237.75,29085.06,2016
"LosAngeles",2016-08-07,"conventional",1,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,2016
"LosAngeles",2016-07-31,"conventional",1.06,2826836.07,961494.69,562612.83,70783.66,1231944.89,1135205.94,64811.85,31927.1,2016
"LosAngeles",2016-07-24,"conventional",1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,1073915.16,60000.52,22467.47,2016
"LosAngeles",2016-07-17,"conventional",0.97,3092234,1201992.39,630743.25,84008.42,1175489.94,1079717.14,73173.55,22599.25,2016
"LosAngeles",2016-07-10,"conventional",0.93,3293224.51,1217453.35,678995.34,81637.45,1315138.37,1201242.48,85231.86,28664.03,2016
"LosAngeles",2016-07-03,"conventional",0.95,3449361.49,1317678.72,746045.11,107625.85,1278011.81,1147086.62,96717.6,34207.59,2016
"LosAngeles",2016-06-26,"conventional",0.85,3258184.45,1295216.97,655947.51,105879.74,1201140.23,1091515.32,84463.35,25161.56,2016
"LosAngeles",2016-06-19,"conventional",0.9,3237847.21,1322109.94,593238.74,114307.31,1208191.22,1102265.57,80776.26,25149.39,2016
"LosAngeles",2016-06-12,"conventional",0.83,3248769.26,1439519.4,529969.99,105646.55,1173633.32,1064384.25,84760.03,24489.04,2016
"LosAngeles",2016-06-05,"conventional",0.76,3715458.49,1596545.36,650812.6,121002.86,1347097.67,1196472.82,124721.49,25903.36,2016
"LosAngeles",2016-05-29,"conventional",0.83,3203935.53,1214455.87,691108.91,113180.16,1185190.59,1038686.31,119446.72,27057.56,2016
"LosAngeles",2016-05-22,"conventional",0.76,3134305.39,1084784.88,782144.64,89228.29,1178147.58,1068850.13,87973.45,21324,2016
"LosAngeles",2016-05-15,"conventional",0.82,2866855.58,1134719.15,643464.88,95527.46,993144.09,871562.92,104146,17435.17,2016
"LosAngeles",2016-05-08,"conventional",0.64,3942054.31,1416928.16,929683.64,107683.95,1487758.56,1104179.23,362931.85,20647.48,2016
"LosAngeles",2016-05-01,"conventional",0.62,3863314.25,1355793.57,1047924.35,98634.23,1360962.1,1011875.96,334016.05,15070.09,2016
"LosAngeles",2016-04-24,"conventional",0.75,3136882.52,1115902.49,704492.28,102738.69,1213749.06,1010395.4,185289.33,18064.33,2016
"LosAngeles",2016-04-17,"conventional",0.76,3185230.67,1245344.79,643220.72,100883.74,1195781.42,1114858.82,61746.44,19176.16,2016
"LosAngeles",2016-04-10,"conventional",0.77,3288356.88,1130642.44,715739.8,95958.07,1346016.57,1196713.63,132341.6,16961.34,2016
"LosAngeles",2016-04-03,"conventional",0.82,2793982.31,865503.72,683860.21,101584.86,1143033.52,980989.7,145602.15,16441.67,2016
"LosAngeles",2016-03-27,"conventional",0.73,3467762.25,982736.16,836002.09,94366.38,1554657.62,1349458.59,185190.21,20008.82,2016
"LosAngeles",2016-03-20,"conventional",0.74,3374876.94,928106.16,901464.72,91298.87,1454007.19,1301235.1,134711.21,18060.88,2016
"LosAngeles",2016-03-13,"conventional",0.79,2987393.94,767298.16,657175.2,96884.94,1466035.64,1318493.96,129444.42,18097.26,2016
"LosAngeles",2016-03-06,"conventional",0.76,3138836.66,821036,680884.1,90068.36,1546848.2,1369895.1,155333.82,21619.28,2016
"LosAngeles",2016-02-28,"conventional",0.72,3332578.34,812808.39,750266.34,95505.05,1673998.56,1459896.71,196813.37,17288.48,2016
"LosAngeles",2016-02-21,"conventional",0.76,3232888.65,842358.1,671213.11,83794.46,1635522.98,1501295.38,119573.06,14654.54,2016
"LosAngeles",2016-02-14,"conventional",0.65,3664088.6,931605.09,837742.21,90043.21,1804698.09,1567442.4,222150.04,15105.65,2016
"LosAngeles",2016-02-07,"conventional",0.58,4982700.11,1262681.15,1447533.8,98684.4,2173800.76,1911608.83,245385.02,16806.91,2016
"LosAngeles",2016-01-31,"conventional",0.74,3197788.06,1004134.51,721988.78,75111.71,1396553.06,1288253.52,94240.24,14059.3,2016
"LosAngeles",2016-01-24,"conventional",0.76,3173509.36,666019.46,779056.76,92941.13,1635492.01,1520603.55,99946.94,14941.52,2016
"LosAngeles",2016-01-17,"conventional",0.76,2952576.85,804573.11,854485.91,84389.3,1209128.53,1079975.41,111405.86,17747.26,2016
"LosAngeles",2016-01-10,"conventional",0.74,3172437.94,841326.26,803197.41,88909.89,1439004.38,1228427.24,194492.68,16084.46,2016
"LosAngeles",2016-01-03,"conventional",0.64,3967109.33,1232109.79,992212.57,90511.09,1652275.88,1415836.57,226121.9,10317.41,2016
"Sacramento",2016-12-25,"conventional",1.07,428247.63,119611.9,263467.16,811.18,44357.39,39136.56,2868.61,2352.22,2016
"Sacramento",2016-12-18,"conventional",1.04,384448.27,125324.05,218206.45,887.61,40030.16,32583.06,5207.1,2240,2016
"Sacramento",2016-12-11,"conventional",1.03,434567.21,106959.89,275886.64,1253.31,50467.37,43426.13,5504.02,1537.22,2016
